poi_name,poi_category,city,prefecture,is_fukui,n_reviews,n_reviews_chinese,n_reviews_japanese,n_reviews_english,n_reviews_other,mean_rating,positive_count,positive_share,positive_share_ci_low,positive_share_ci_high,low_confidence,high_volume_threshold,low_volume_threshold,is_high_volume,is_low_volume,dominant_friction_codes,dominant_draw_codes,draw_signal_codes,has_draw_signal,dominant_nudgeable_friction_codes,promote_draw_codes,fix_it_membership_codes,promote_strict_membership_codes,membership_thin_language_blocked,fix_it_elevated_friction_lift_sum,promote_it_draw_prevalence_sum,fix_it_score,promote_it_score,is_fix_it,is_promote_it,is_promote_it_strict,promote_confidence,is_crowding_hotspot,archetype,transport_access_n_positive,transport_access_prevalence,transport_access_ci_low,transport_access_ci_high,transport_access_global_base_prevalence,transport_access_lift,wayfinding_signage_n_positive,wayfinding_signage_prevalence,wayfinding_signage_ci_low,wayfinding_signage_ci_high,wayfinding_signage_global_base_prevalence,wayfinding_signage_lift,english_information_gap_n_positive,english_information_gap_prevalence,english_information_gap_ci_low,english_information_gap_ci_high,english_information_gap_global_base_prevalence,english_information_gap_lift,staff_communication_n_positive,staff_communication_prevalence,staff_communication_ci_low,staff_communication_ci_high,staff_communication_global_base_prevalence,staff_communication_lift,booking_ticketing_n_positive,booking_ticketing_prevalence,booking_ticketing_ci_low,booking_ticketing_ci_high,booking_ticketing_global_base_prevalence,booking_ticketing_lift,waiting_crowding_n_positive,waiting_crowding_prevalence,waiting_crowding_ci_low,waiting_crowding_ci_high,waiting_crowding_global_base_prevalence,waiting_crowding_lift,price_value_n_positive,price_value_prevalence,price_value_ci_low,price_value_ci_high,price_value_global_base_prevalence,price_value_lift,cleanliness_comfort_n_positive,cleanliness_comfort_prevalence,cleanliness_comfort_ci_low,cleanliness_comfort_ci_high,cleanliness_comfort_global_base_prevalence,cleanliness_comfort_lift,opening_hours_availability_n_positive,opening_hours_availability_prevalence,opening_hours_availability_ci_low,opening_hours_availability_ci_high,opening_hours_availability_global_base_prevalence,opening_hours_availability_lift,itinerary_fit_time_cost_n_positive,itinerary_fit_time_cost_prevalence,itinerary_fit_time_cost_ci_low,itinerary_fit_time_cost_ci_high,itinerary_fit_time_cost_global_base_prevalence,itinerary_fit_time_cost_lift,accessibility_mobility_n_positive,accessibility_mobility_prevalence,accessibility_mobility_ci_low,accessibility_mobility_ci_high,accessibility_mobility_global_base_prevalence,accessibility_mobility_lift,food_amenities_gap_n_positive,food_amenities_gap_prevalence,food_amenities_gap_ci_low,food_amenities_gap_ci_high,food_amenities_gap_global_base_prevalence,food_amenities_gap_lift,scenic_value_n_positive,scenic_value_prevalence,scenic_value_ci_low,scenic_value_ci_high,scenic_value_global_base_prevalence,scenic_value_lift,worthwhile_destination_n_positive,worthwhile_destination_prevalence,worthwhile_destination_ci_low,worthwhile_destination_ci_high,worthwhile_destination_global_base_prevalence,worthwhile_destination_lift,friendly_service_n_positive,friendly_service_prevalence,friendly_service_ci_low,friendly_service_ci_high,friendly_service_global_base_prevalence,friendly_service_lift,underpromoted_feature_n_positive,underpromoted_feature_prevalence,underpromoted_feature_ci_low,underpromoted_feature_ci_high,underpromoted_feature_global_base_prevalence,underpromoted_feature_lift,easy_if_guided_n_positive,easy_if_guided_prevalence,easy_if_guided_ci_low,easy_if_guided_ci_high,easy_if_guided_global_base_prevalence,easy_if_guided_lift,good_for_itinerary_bundle_n_positive,good_for_itinerary_bundle_prevalence,good_for_itinerary_bundle_ci_low,good_for_itinerary_bundle_ci_high,good_for_itinerary_bundle_global_base_prevalence,good_for_itinerary_bundle_lift,fix_it_rank,promote_it_rank
Kitokito Market,food_dining,Toyama,Toyama,False,102,9,69,11,13,3.735294117647059,65,0.6372549019607843,0.5405417236816313,0.7240048945526728,False,100.0,48,True,False,itinerary_fit_time_cost,,,False,itinerary_fit_time_cost,,,,True,0.01480333684169493,0.0,0.0,0.0,False,False,False,moderate,False,neither,1,0.00980392156862745,0.0017327343974216647,0.053457914765777534,0.009111994698475812,0.0006919268701516389,0,0.0,0.0,0.03629446214646319,0.0054671968190854875,-0.0054671968190854875,0,0.0,0.0,0.03629446214646319,0.003810470510271703,-0.003810470510271703,0,0.0,0.0,0.03629446214646319,0.0016567263088137839,-0.0016567263088137839,2,0.0196078431372549,0.005393752169586284,0.06869308401034893,0.0066269052352551355,0.012980937901999766,5,0.049019607843137254,0.0211175965489143,0.10965780068122896,0.03578528827037773,0.013234319572759522,2,0.0196078431372549,0.005393752169586284,0.06869308401034893,0.005632869449966865,0.013974973687288037,0,0.0,0.0,0.03629446214646319,0.009774685222001325,-0.009774685222001325,3,0.029411764705882353,0.0100524482029039,0.08293057499376733,0.015573227302849569,0.013838537403032784,2,0.0196078431372549,0.005393752169586284,0.06869308401034893,0.004804506295559973,0.01480333684169493,0,0.0,0.0,0.03629446214646319,0.04009277667329357,-0.04009277667329357,0,0.0,0.0,0.03629446214646319,0.0006626905235255136,-0.0006626905235255136,0,0.0,0.0,0.03629446214646319,0.052186878727634195,-0.052186878727634195,0,0.0,0.0,0.03629446214646319,0.02468522200132538,-0.02468522200132538,0,0.0,0.0,0.03629446214646319,0.003810470510271703,-0.003810470510271703,0,0.0,0.0,0.03629446214646319,0.0016567263088137839,-0.0016567263088137839,0,0.0,0.0,0.03629446214646319,0.0019880715705765406,-0.0019880715705765406,0,0.0,0.0,0.03629446214646319,0.0001656726308813784,-0.0001656726308813784,,
Ichijodani Asakura Ruins,castle_historic,Fukui,Fukui,True,101,2,91,4,4,4.5049504950495045,91,0.900990099009901,0.8272681581315193,0.9453269670329527,False,100.0,48,True,False,,,,False,,,,,False,0.0,0.0,0.0,0.0,False,False,False,moderate,False,neither,0,0.0,0.0,0.03664064639985608,0.009111994698475812,-0.009111994698475812,0,0.0,0.0,0.03664064639985608,0.0054671968190854875,-0.0054671968190854875,0,0.0,0.0,0.03664064639985608,0.003810470510271703,-0.003810470510271703,0,0.0,0.0,0.03664064639985608,0.0016567263088137839,-0.0016567263088137839,0,0.0,0.0,0.03664064639985608,0.0066269052352551355,-0.0066269052352551355,1,0.009900990099009901,0.0017499112489682313,0.05396715799445505,0.03578528827037773,-0.02588429817136783,0,0.0,0.0,0.03664064639985608,0.005632869449966865,-0.005632869449966865,1,0.009900990099009901,0.0017499112489682313,0.05396715799445505,0.009774685222001325,0.00012630487700857583,0,0.0,0.0,0.03664064639985608,0.015573227302849569,-0.015573227302849569,1,0.009900990099009901,0.0017499112489682313,0.05396715799445505,0.004804506295559973,0.005096483803449928,4,0.039603960396039604,0.015507146202925828,0.0974391915711991,0.04009277667329357,-0.0004888162772539659,0,0.0,0.0,0.03664064639985608,0.0006626905235255136,-0.0006626905235255136,3,0.0297029702970297,0.010152480650585535,0.08371743427997216,0.052186878727634195,-0.022483908430604493,0,0.0,0.0,0.03664064639985608,0.02468522200132538,-0.02468522200132538,0,0.0,0.0,0.03664064639985608,0.003810470510271703,-0.003810470510271703,0,0.0,0.0,0.03664064639985608,0.0016567263088137839,-0.0016567263088137839,0,0.0,0.0,0.03664064639985608,0.0019880715705765406,-0.0019880715705765406,0,0.0,0.0,0.03664064639985608,0.0001656726308813784,-0.0001656726308813784,,
Yokokan Garden,nature_scenic,Fukui,Fukui,True,101,2,69,16,14,4.603960396039604,96,0.9504950495049505,0.8893057492703144,0.9786714901119936,False,100.0,48,True,False,,,scenic_value,True,,,,,False,0.0,0.0,0.0,0.0,False,False,False,moderate,False,neither,0,0.0,0.0,0.03664064639985608,0.009111994698475812,-0.009111994698475812,0,0.0,0.0,0.03664064639985608,0.0054671968190854875,-0.0054671968190854875,1,0.009900990099009901,0.0017499112489682313,0.05396715799445505,0.003810470510271703,0.006090519588738198,0,0.0,0.0,0.03664064639985608,0.0016567263088137839,-0.0016567263088137839,1,0.009900990099009901,0.0017499112489682313,0.05396715799445505,0.0066269052352551355,0.0032740848637547657,1,0.009900990099009901,0.0017499112489682313,0.05396715799445505,0.03578528827037773,-0.02588429817136783,0,0.0,0.0,0.03664064639985608,0.005632869449966865,-0.005632869449966865,2,0.019801980198019802,0.0054473224611470555,0.06934616962584345,0.009774685222001325,0.010027294976018477,0,0.0,0.0,0.03664064639985608,0.015573227302849569,-0.015573227302849569,1,0.009900990099009901,0.0017499112489682313,0.05396715799445505,0.004804506295559973,0.005096483803449928,2,0.019801980198019802,0.0054473224611470555,0.06934616962584345,0.04009277667329357,-0.020290796475273768,0,0.0,0.0,0.03664064639985608,0.0006626905235255136,-0.0006626905235255136,9,0.0891089108910891,0.04758923777198751,0.16073921421997342,0.052186878727634195,0.03692203216345491,0,0.0,0.0,0.03664064639985608,0.02468522200132538,-0.02468522200132538,0,0.0,0.0,0.03664064639985608,0.003810470510271703,-0.003810470510271703,0,0.0,0.0,0.03664064639985608,0.0016567263088137839,-0.0016567263088137839,0,0.0,0.0,0.03664064639985608,0.0019880715705765406,-0.0019880715705765406,0,0.0,0.0,0.03664064639985608,0.0001656726308813784,-0.0001656726308813784,,
Gyokusenin Maru Garden,nature_scenic,Kanazawa,Ishikawa,False,101,10,42,25,24,4.584158415841584,95,0.9405940594059405,0.8764089440526284,0.9724918724861122,False,100.0,48,True,False,cleanliness_comfort,scenic_value,scenic_value;worthwhile_destination;friendly_service,True,,scenic_value,,scenic_value,False,0.0,0.13861386138613863,0.0,0.0,False,False,False,moderate,False,neither,1,0.009900990099009901,0.0017499112489682313,0.05396715799445505,0.009111994698475812,0.0007889954005340892,0,0.0,0.0,0.03664064639985608,0.0054671968190854875,-0.0054671968190854875,0,0.0,0.0,0.03664064639985608,0.003810470510271703,-0.003810470510271703,0,0.0,0.0,0.03664064639985608,0.0016567263088137839,-0.0016567263088137839,0,0.0,0.0,0.03664064639985608,0.0066269052352551355,-0.0066269052352551355,2,0.019801980198019802,0.0054473224611470555,0.06934616962584345,0.03578528827037773,-0.01598330807235793,0,0.0,0.0,0.03664064639985608,0.005632869449966865,-0.005632869449966865,6,0.0594059405940594,0.027508127513887766,0.12359105594737155,0.009774685222001325,0.04963125537205808,2,0.019801980198019802,0.0054473224611470555,0.06934616962584345,0.015573227302849569,0.004228752895170234,0,0.0,0.0,0.03664064639985608,0.004804506295559973,-0.004804506295559973,2,0.019801980198019802,0.0054473224611470555,0.06934616962584345,0.04009277667329357,-0.020290796475273768,0,0.0,0.0,0.03664064639985608,0.0006626905235255136,-0.0006626905235255136,14,0.13861386138613863,0.08439988610512009,0.21931068010467694,0.052186878727634195,0.08642698265850443,3,0.0297029702970297,0.010152480650585535,0.08371743427997216,0.02468522200132538,0.005017748295704321,1,0.009900990099009901,0.0017499112489682313,0.05396715799445505,0.003810470510271703,0.006090519588738198,0,0.0,0.0,0.03664064639985608,0.0016567263088137839,-0.0016567263088137839,0,0.0,0.0,0.03664064639985608,0.0019880715705765406,-0.0019880715705765406,0,0.0,0.0,0.03664064639985608,0.0001656726308813784,-0.0001656726308813784,,
TAD Toyama Art Museum,museum_cultural,Toyama,Toyama,False,101,4,70,14,13,4.405940594059406,88,0.8712871287128713,0.7921530010704891,0.9232128555632813,False,100.0,48,True,False,staff_communication,friendly_service,scenic_value;friendly_service,True,,,,,False,0.0,0.019801980198019802,0.0,0.0,False,False,False,moderate,False,neither,2,0.019801980198019802,0.0054473224611470555,0.06934616962584345,0.009111994698475812,0.01068998549954399,2,0.019801980198019802,0.0054473224611470555,0.06934616962584345,0.0054671968190854875,0.014334783378934315,0,0.0,0.0,0.03664064639985608,0.003810470510271703,-0.003810470510271703,1,0.009900990099009901,0.0017499112489682313,0.05396715799445505,0.0016567263088137839,0.008244263790196117,0,0.0,0.0,0.03664064639985608,0.0066269052352551355,-0.0066269052352551355,3,0.0297029702970297,0.010152480650585535,0.08371743427997216,0.03578528827037773,-0.006082317973348031,0,0.0,0.0,0.03664064639985608,0.005632869449966865,-0.005632869449966865,0,0.0,0.0,0.03664064639985608,0.009774685222001325,-0.009774685222001325,1,0.009900990099009901,0.0017499112489682313,0.05396715799445505,0.015573227302849569,-0.0056722372038396675,1,0.009900990099009901,0.0017499112489682313,0.05396715799445505,0.004804506295559973,0.005096483803449928,3,0.0297029702970297,0.010152480650585535,0.08371743427997216,0.04009277667329357,-0.010389806376263869,0,0.0,0.0,0.03664064639985608,0.0006626905235255136,-0.0006626905235255136,8,0.07920792079207921,0.040680973320730465,0.14857105582766328,0.052186878727634195,0.027021042064445014,0,0.0,0.0,0.03664064639985608,0.02468522200132538,-0.02468522200132538,2,0.019801980198019802,0.0054473224611470555,0.06934616962584345,0.003810470510271703,0.0159915096877481,0,0.0,0.0,0.03664064639985608,0.0016567263088137839,-0.0016567263088137839,0,0.0,0.0,0.03664064639985608,0.0019880715705765406,-0.0019880715705765406,0,0.0,0.0,0.03664064639985608,0.0001656726308813784,-0.0001656726308813784,,
Tonami Tulip Park,nature_scenic,Toyama,Toyama,False,101,6,85,5,5,4.2772277227722775,84,0.8316831683168316,0.7468879108136176,0.8921722544458838,False,100.0,48,True,False,staff_communication;waiting_crowding;price_value,,,False,,,,,False,0.0,0.0,0.0,0.0,False,False,False,moderate,True,neither,1,0.009900990099009901,0.0017499112489682313,0.05396715799445505,0.009111994698475812,0.0007889954005340892,2,0.019801980198019802,0.0054473224611470555,0.06934616962584345,0.0054671968190854875,0.014334783378934315,0,0.0,0.0,0.03664064639985608,0.003810470510271703,-0.003810470510271703,2,0.019801980198019802,0.0054473224611470555,0.06934616962584345,0.0016567263088137839,0.018145253889206018,0,0.0,0.0,0.03664064639985608,0.0066269052352551355,-0.0066269052352551355,11,0.10891089108910891,0.06191128093458513,0.18457001674451023,0.03578528827037773,0.07312560281873118,3,0.0297029702970297,0.010152480650585535,0.08371743427997216,0.005632869449966865,0.024070100847062837,0,0.0,0.0,0.03664064639985608,0.009774685222001325,-0.009774685222001325,4,0.039603960396039604,0.015507146202925828,0.0974391915711991,0.015573227302849569,0.024030733093190038,0,0.0,0.0,0.03664064639985608,0.004804506295559973,-0.004804506295559973,1,0.009900990099009901,0.0017499112489682313,0.05396715799445505,0.04009277667329357,-0.030191786574283667,0,0.0,0.0,0.03664064639985608,0.0006626905235255136,-0.0006626905235255136,3,0.0297029702970297,0.010152480650585535,0.08371743427997216,0.052186878727634195,-0.022483908430604493,1,0.009900990099009901,0.0017499112489682313,0.05396715799445505,0.02468522200132538,-0.01478423190231548,0,0.0,0.0,0.03664064639985608,0.003810470510271703,-0.003810470510271703,0,0.0,0.0,0.03664064639985608,0.0016567263088137839,-0.0016567263088137839,0,0.0,0.0,0.03664064639985608,0.0019880715705765406,-0.0019880715705765406,0,0.0,0.0,0.03664064639985608,0.0001656726308813784,-0.0001656726308813784,,
Imizu Shrine,temple_shrine,Toyama,Toyama,False,101,8,80,2,11,4.455445544554456,91,0.900990099009901,0.8272681581315193,0.9453269670329527,False,100.0,48,True,False,,,,False,,,,,False,0.0,0.0,0.0,0.0,False,False,False,moderate,False,neither,0,0.0,0.0,0.03664064639985608,0.009111994698475812,-0.009111994698475812,1,0.009900990099009901,0.0017499112489682313,0.05396715799445505,0.0054671968190854875,0.004433793279924414,0,0.0,0.0,0.03664064639985608,0.003810470510271703,-0.003810470510271703,0,0.0,0.0,0.03664064639985608,0.0016567263088137839,-0.0016567263088137839,0,0.0,0.0,0.03664064639985608,0.0066269052352551355,-0.0066269052352551355,4,0.039603960396039604,0.015507146202925828,0.0974391915711991,0.03578528827037773,0.003818672125661872,0,0.0,0.0,0.03664064639985608,0.005632869449966865,-0.005632869449966865,0,0.0,0.0,0.03664064639985608,0.009774685222001325,-0.009774685222001325,1,0.009900990099009901,0.0017499112489682313,0.05396715799445505,0.015573227302849569,-0.0056722372038396675,0,0.0,0.0,0.03664064639985608,0.004804506295559973,-0.004804506295559973,1,0.009900990099009901,0.0017499112489682313,0.05396715799445505,0.04009277667329357,-0.030191786574283667,0,0.0,0.0,0.03664064639985608,0.0006626905235255136,-0.0006626905235255136,2,0.019801980198019802,0.0054473224611470555,0.06934616962584345,0.052186878727634195,-0.03238489852961439,0,0.0,0.0,0.03664064639985608,0.02468522200132538,-0.02468522200132538,0,0.0,0.0,0.03664064639985608,0.003810470510271703,-0.003810470510271703,0,0.0,0.0,0.03664064639985608,0.0016567263088137839,-0.0016567263088137839,0,0.0,0.0,0.03664064639985608,0.0019880715705765406,-0.0019880715705765406,0,0.0,0.0,0.03664064639985608,0.0001656726308813784,-0.0001656726308813784,,
Fukui Castle,castle_historic,Fukui,Fukui,True,100,3,78,11,8,3.72,59,0.59,0.4920143005341078,0.6813268697886348,False,100.0,48,True,False,itinerary_fit_time_cost,,,False,itinerary_fit_time_cost,,,,True,0.015195493704440028,0.0,0.0,0.0,False,False,False,moderate,False,neither,1,0.01,0.0017674320641406505,0.054486196178705315,0.009111994698475812,0.0008880053015241883,0,0.0,3.469446951953614e-18,0.03699349820698568,0.0054671968190854875,-0.0054671968190854875,0,0.0,3.469446951953614e-18,0.03699349820698568,0.003810470510271703,-0.003810470510271703,0,0.0,3.469446951953614e-18,0.03699349820698568,0.0016567263088137839,-0.0016567263088137839,0,0.0,3.469446951953614e-18,0.03699349820698568,0.0066269052352551355,-0.0066269052352551355,1,0.01,0.0017674320641406505,0.054486196178705315,0.03578528827037773,-0.02578528827037773,1,0.01,0.0017674320641406505,0.054486196178705315,0.005632869449966865,0.004367130550033135,0,0.0,3.469446951953614e-18,0.03699349820698568,0.009774685222001325,-0.009774685222001325,1,0.01,0.0017674320641406505,0.054486196178705315,0.015573227302849569,-0.005573227302849568,2,0.02,0.00550196755016235,0.07001179072854388,0.004804506295559973,0.015195493704440028,2,0.02,0.00550196755016235,0.07001179072854388,0.04009277667329357,-0.02009277667329357,0,0.0,3.469446951953614e-18,0.03699349820698568,0.0006626905235255136,-0.0006626905235255136,1,0.01,0.0017674320641406505,0.054486196178705315,0.052186878727634195,-0.04218687872763419,0,0.0,3.469446951953614e-18,0.03699349820698568,0.02468522200132538,-0.02468522200132538,0,0.0,3.469446951953614e-18,0.03699349820698568,0.003810470510271703,-0.003810470510271703,0,0.0,3.469446951953614e-18,0.03699349820698568,0.0016567263088137839,-0.0016567263088137839,0,0.0,3.469446951953614e-18,0.03699349820698568,0.0019880715705765406,-0.0019880715705765406,0,0.0,3.469446951953614e-18,0.03699349820698568,0.0001656726308813784,-0.0001656726308813784,,
Fukui Prefectural Museum,museum_cultural,Fukui,Fukui,True,100,1,94,2,3,4.36,90,0.9,0.8256343384950865,0.9447708629393249,False,100.0,48,True,False,,,,False,,,,,False,0.0,0.0,0.0,0.0,False,False,False,moderate,False,neither,2,0.02,0.00550196755016235,0.07001179072854388,0.009111994698475812,0.010888005301524189,1,0.01,0.0017674320641406505,0.054486196178705315,0.0054671968190854875,0.004532803180914513,0,0.0,3.469446951953614e-18,0.03699349820698568,0.003810470510271703,-0.003810470510271703,0,0.0,3.469446951953614e-18,0.03699349820698568,0.0016567263088137839,-0.0016567263088137839,0,0.0,3.469446951953614e-18,0.03699349820698568,0.0066269052352551355,-0.0066269052352551355,2,0.02,0.00550196755016235,0.07001179072854388,0.03578528827037773,-0.015785288270377732,0,0.0,3.469446951953614e-18,0.03699349820698568,0.005632869449966865,-0.005632869449966865,1,0.01,0.0017674320641406505,0.054486196178705315,0.009774685222001325,0.00022531477799867493,3,0.03,0.010254524024038925,0.0845193642905276,0.015573227302849569,0.01442677269715043,0,0.0,3.469446951953614e-18,0.03699349820698568,0.004804506295559973,-0.004804506295559973,0,0.0,3.469446951953614e-18,0.03699349820698568,0.04009277667329357,-0.04009277667329357,0,0.0,3.469446951953614e-18,0.03699349820698568,0.0006626905235255136,-0.0006626905235255136,0,0.0,3.469446951953614e-18,0.03699349820698568,0.052186878727634195,-0.052186878727634195,1,0.01,0.0017674320641406505,0.054486196178705315,0.02468522200132538,-0.01468522200132538,0,0.0,3.469446951953614e-18,0.03699349820698568,0.003810470510271703,-0.003810470510271703,0,0.0,3.469446951953614e-18,0.03699349820698568,0.0016567263088137839,-0.0016567263088137839,0,0.0,3.469446951953614e-18,0.03699349820698568,0.0019880715705765406,-0.0019880715705765406,0,0.0,3.469446951953614e-18,0.03699349820698568,0.0001656726308813784,-0.0001656726308813784,,
Heisenji Hakusan Shrine,temple_shrine,Fukui,Fukui,True,100,1,83,9,7,4.67,95,0.95,0.8882495307680808,0.9784563208456319,False,100.0,48,True,False,accessibility_mobility,,scenic_value,True,,,,,False,0.0,0.0,0.0,0.0,False,False,False,moderate,False,neither,0,0.0,3.469446951953614e-18,0.03699349820698568,0.009111994698475812,-0.009111994698475812,1,0.01,0.0017674320641406505,0.054486196178705315,0.0054671968190854875,0.004532803180914513,0,0.0,3.469446951953614e-18,0.03699349820698568,0.003810470510271703,-0.003810470510271703,0,0.0,3.469446951953614e-18,0.03699349820698568,0.0016567263088137839,-0.0016567263088137839,0,0.0,3.469446951953614e-18,0.03699349820698568,0.0066269052352551355,-0.0066269052352551355,1,0.01,0.0017674320641406505,0.054486196178705315,0.03578528827037773,-0.02578528827037773,0,0.0,3.469446951953614e-18,0.03699349820698568,0.005632869449966865,-0.005632869449966865,2,0.02,0.00550196755016235,0.07001179072854388,0.009774685222001325,0.010225314777998675,2,0.02,0.00550196755016235,0.07001179072854388,0.015573227302849569,0.004426772697150432,0,0.0,3.469446951953614e-18,0.03699349820698568,0.004804506295559973,-0.004804506295559973,10,0.1,0.0552291370606751,0.17436566150491345,0.04009277667329357,0.059907223326706435,0,0.0,3.469446951953614e-18,0.03699349820698568,0.0006626905235255136,-0.0006626905235255136,7,0.07,0.03431926106727268,0.137495147390735,0.052186878727634195,0.01781312127236581,1,0.01,0.0017674320641406505,0.054486196178705315,0.02468522200132538,-0.01468522200132538,0,0.0,3.469446951953614e-18,0.03699349820698568,0.003810470510271703,-0.003810470510271703,0,0.0,3.469446951953614e-18,0.03699349820698568,0.0016567263088137839,-0.0016567263088137839,0,0.0,3.469446951953614e-18,0.03699349820698568,0.0019880715705765406,-0.0019880715705765406,0,0.0,3.469446951953614e-18,0.03699349820698568,0.0001656726308813784,-0.0001656726308813784,,
Nishiyama Park Sabae,nature_scenic,Fukui,Fukui,True,100,3,88,3,6,4.52,95,0.95,0.8882495307680808,0.9784563208456319,False,100.0,48,True,False,,,,False,,,,,False,0.0,0.0,0.0,0.0,False,False,False,moderate,False,neither,0,0.0,3.469446951953614e-18,0.03699349820698568,0.009111994698475812,-0.009111994698475812,0,0.0,3.469446951953614e-18,0.03699349820698568,0.0054671968190854875,-0.0054671968190854875,0,0.0,3.469446951953614e-18,0.03699349820698568,0.003810470510271703,-0.003810470510271703,0,0.0,3.469446951953614e-18,0.03699349820698568,0.0016567263088137839,-0.0016567263088137839,0,0.0,3.469446951953614e-18,0.03699349820698568,0.0066269052352551355,-0.0066269052352551355,4,0.04,0.01566330399154762,0.0983707143588792,0.03578528827037773,0.004214711729622268,0,0.0,3.469446951953614e-18,0.03699349820698568,0.005632869449966865,-0.005632869449966865,1,0.01,0.0017674320641406505,0.054486196178705315,0.009774685222001325,0.00022531477799867493,1,0.01,0.0017674320641406505,0.054486196178705315,0.015573227302849569,-0.005573227302849568,0,0.0,3.469446951953614e-18,0.03699349820698568,0.004804506295559973,-0.004804506295559973,7,0.07,0.03431926106727268,0.137495147390735,0.04009277667329357,0.029907223326706436,0,0.0,3.469446951953614e-18,0.03699349820698568,0.0006626905235255136,-0.0006626905235255136,2,0.02,0.00550196755016235,0.07001179072854388,0.052186878727634195,-0.03218687872763419,1,0.01,0.0017674320641406505,0.054486196178705315,0.02468522200132538,-0.01468522200132538,0,0.0,3.469446951953614e-18,0.03699349820698568,0.003810470510271703,-0.003810470510271703,0,0.0,3.469446951953614e-18,0.03699349820698568,0.0016567263088137839,-0.0016567263088137839,0,0.0,3.469446951953614e-18,0.03699349820698568,0.0019880715705765406,-0.0019880715705765406,0,0.0,3.469446951953614e-18,0.03699349820698568,0.0001656726308813784,-0.0001656726308813784,,
Kazuemachi Chaya District,castle_historic,Kanazawa,Ishikawa,False,100,10,44,18,28,4.41,87,0.87,0.7901964855992357,0.9224283257275948,False,100.0,48,True,False,accessibility_mobility;food_amenities_gap,,scenic_value,True,,,,,False,0.0,0.0,0.0,0.0,False,False,False,moderate,False,neither,1,0.01,0.0017674320641406505,0.054486196178705315,0.009111994698475812,0.0008880053015241883,0,0.0,3.469446951953614e-18,0.03699349820698568,0.0054671968190854875,-0.0054671968190854875,1,0.01,0.0017674320641406505,0.054486196178705315,0.003810470510271703,0.006189529489728297,0,0.0,3.469446951953614e-18,0.03699349820698568,0.0016567263088137839,-0.0016567263088137839,0,0.0,3.469446951953614e-18,0.03699349820698568,0.0066269052352551355,-0.0066269052352551355,6,0.06,0.027786123963188192,0.1247681544589592,0.03578528827037773,0.024214711729622265,1,0.01,0.0017674320641406505,0.054486196178705315,0.005632869449966865,0.004367130550033135,1,0.01,0.0017674320641406505,0.054486196178705315,0.009774685222001325,0.00022531477799867493,3,0.03,0.010254524024038925,0.0845193642905276,0.015573227302849569,0.01442677269715043,0,0.0,3.469446951953614e-18,0.03699349820698568,0.004804506295559973,-0.004804506295559973,10,0.1,0.0552291370606751,0.17436566150491345,0.04009277667329357,0.059907223326706435,1,0.01,0.0017674320641406505,0.054486196178705315,0.0006626905235255136,0.009337309476474487,6,0.06,0.027786123963188192,0.1247681544589592,0.052186878727634195,0.007813121272365803,2,0.02,0.00550196755016235,0.07001179072854388,0.02468522200132538,-0.00468522200132538,0,0.0,3.469446951953614e-18,0.03699349820698568,0.003810470510271703,-0.003810470510271703,0,0.0,3.469446951953614e-18,0.03699349820698568,0.0016567263088137839,-0.0016567263088137839,0,0.0,3.469446951953614e-18,0.03699349820698568,0.0019880715705765406,-0.0019880715705765406,0,0.0,3.469446951953614e-18,0.03699349820698568,0.0001656726308813784,-0.0001656726308813784,,
Ishikawa Prefectural Museum of Art,museum_cultural,Kanazawa,Ishikawa,False,100,6,67,14,13,4.19,79,0.79,0.7002003116591013,0.858343459380847,False,100.0,48,True,False,price_value,underpromoted_feature,underpromoted_feature,True,,underpromoted_feature,,,True,0.0,0.01,0.0,0.0,False,False,False,moderate,False,neither,0,0.0,3.469446951953614e-18,0.03699349820698568,0.009111994698475812,-0.009111994698475812,1,0.01,0.0017674320641406505,0.054486196178705315,0.0054671968190854875,0.004532803180914513,0,0.0,3.469446951953614e-18,0.03699349820698568,0.003810470510271703,-0.003810470510271703,0,0.0,3.469446951953614e-18,0.03699349820698568,0.0016567263088137839,-0.0016567263088137839,0,0.0,3.469446951953614e-18,0.03699349820698568,0.0066269052352551355,-0.0066269052352551355,5,0.05,0.02154367915436796,0.11175046923191913,0.03578528827037773,0.01421471172962227,3,0.03,0.010254524024038925,0.0845193642905276,0.005632869449966865,0.024367130550033134,2,0.02,0.00550196755016235,0.07001179072854388,0.009774685222001325,0.010225314777998675,1,0.01,0.0017674320641406505,0.054486196178705315,0.015573227302849569,-0.005573227302849568,0,0.0,3.469446951953614e-18,0.03699349820698568,0.004804506295559973,-0.004804506295559973,1,0.01,0.0017674320641406505,0.054486196178705315,0.04009277667329357,-0.03009277667329357,0,0.0,3.469446951953614e-18,0.03699349820698568,0.0006626905235255136,-0.0006626905235255136,4,0.04,0.01566330399154762,0.0983707143588792,0.052186878727634195,-0.012186878727634194,1,0.01,0.0017674320641406505,0.054486196178705315,0.02468522200132538,-0.01468522200132538,0,0.0,3.469446951953614e-18,0.03699349820698568,0.003810470510271703,-0.003810470510271703,1,0.01,0.0017674320641406505,0.054486196178705315,0.0016567263088137839,0.008343273691186216,0,0.0,3.469446951953614e-18,0.03699349820698568,0.0019880715705765406,-0.0019880715705765406,0,0.0,3.469446951953614e-18,0.03699349820698568,0.0001656726308813784,-0.0001656726308813784,,
